man,manLabel
http://www.wikidata.org/entity/Q6776511,Martin S. James
http://www.wikidata.org/entity/Q6790415,Matthew Digby Wyatt
http://www.wikidata.org/entity/Q6794944,Max Kozloff
http://www.wikidata.org/entity/Q6794982,Max Loehr
http://www.wikidata.org/entity/Q6820906,Q6820906
http://www.wikidata.org/entity/Q6820925,Mervyn Levy
http://www.wikidata.org/entity/Q6828656,Q6828656
http://www.wikidata.org/entity/Q6828798,Michael Brand
http://www.wikidata.org/entity/Q6829017,Michael C. FitzGerald
http://www.wikidata.org/entity/Q6829477,Michael Corris
http://www.wikidata.org/entity/Q6831102,Michael Henss
http://www.wikidata.org/entity/Q6831159,Michael Hirst
http://www.wikidata.org/entity/Q6831576,Michael Jaffé
http://www.wikidata.org/entity/Q6831899,Michael Kitson
http://www.wikidata.org/entity/Q6833369,Michael Paraskos
http://www.wikidata.org/entity/Q6834079,Michael S. Robinson
http://www.wikidata.org/entity/Q6834695,Q6834695
http://www.wikidata.org/entity/Q6834815,Michael Taylor
http://www.wikidata.org/entity/Q6835142,Michael W. Meister
http://www.wikidata.org/entity/Q6850008,Miklavž Komelj
http://www.wikidata.org/entity/Q6860306,Milo C. Beach
http://www.wikidata.org/entity/Q6864228,Miner Kilbourne Kellogg
http://www.wikidata.org/entity/Q6871351,Miodrag B. Protic
http://www.wikidata.org/entity/Q6897531,Q6897531
http://www.wikidata.org/entity/Q6939097,Murray Adams-Acton
http://www.wikidata.org/entity/Q6951748,Nicolae Petrașcu
http://www.wikidata.org/entity/Q6990283,Nels Jacobson
http://www.wikidata.org/entity/Q7000070,Flavio Caroli
http://www.wikidata.org/entity/Q7001810,Edward B. Garrison
http://www.wikidata.org/entity/Q7002138,Enrico Ridolfi
http://www.wikidata.org/entity/Q7002403,Carlo Bianconi
http://www.wikidata.org/entity/Q28956517,Q28956517
http://www.wikidata.org/entity/Q28966933,Q28966933
http://www.wikidata.org/entity/Q28967363,Q28967363
http://www.wikidata.org/entity/Q28967961,Q28967961
http://www.wikidata.org/entity/Q28992858,Miguel Falomir Faus
http://www.wikidata.org/entity/Q29043210,Q29043210
http://www.wikidata.org/entity/Q29043623,Peter Volk
http://www.wikidata.org/entity/Q29046034,Charles Truman
http://www.wikidata.org/entity/Q29047173,Edmond De Bruyn
http://www.wikidata.org/entity/Q29048114,Q29048114
http://www.wikidata.org/entity/Q29048811,Q29048811
http://www.wikidata.org/entity/Q29057399,Q29057399
http://www.wikidata.org/entity/Q29067096,Matthias Depoorter
http://www.wikidata.org/entity/Q29079555,Q29079555
http://www.wikidata.org/entity/Q29097810,Q29097810
http://www.wikidata.org/entity/Q29111239,Q29111239
http://www.wikidata.org/entity/Q29113461,Q29113461
http://www.wikidata.org/entity/Q29121896,Philippe-Alain Michaud
http://www.wikidata.org/entity/Q29261307,Johann Jakob Horner
http://www.wikidata.org/entity/Q29265335,Sebastiano Ranghiasci
http://www.wikidata.org/entity/Q29311748,Q29311748
http://www.wikidata.org/entity/Q29341936,Peter Gillgren
http://www.wikidata.org/entity/Q29341941,Hans Thümmler
http://www.wikidata.org/entity/Q29342015,Per Gustaf Hamberg
http://www.wikidata.org/entity/Q29342042,Q29342042
http://www.wikidata.org/entity/Q29343947,Q29343947
http://www.wikidata.org/entity/Q29343949,Q29343949
http://www.wikidata.org/entity/Q29343951,Q29343951
http://www.wikidata.org/entity/Q29343952,Q29343952
http://www.wikidata.org/entity/Q29343954,Q29343954
http://www.wikidata.org/entity/Q29343956,Q29343956
http://www.wikidata.org/entity/Q29345272,Jesús Carrillo Castillo
http://www.wikidata.org/entity/Q29348294,Keith Christiansen
http://www.wikidata.org/entity/Q29349811,Q29349811
http://www.wikidata.org/entity/Q29358990,Boris Karpov
http://www.wikidata.org/entity/Q29359807,Jury Vladimirovich Novikov
http://www.wikidata.org/entity/Q29382686,Rudolf Menge
http://www.wikidata.org/entity/Q29428911,Q29428911
http://www.wikidata.org/entity/Q29445393,Luis Sazatornil Ruiz
http://www.wikidata.org/entity/Q29447197,Walter B. Denny
http://www.wikidata.org/entity/Q29453037,Q29453037
http://www.wikidata.org/entity/Q29524778,Q29524778
http://www.wikidata.org/entity/Q29549387,Q29549387
http://www.wikidata.org/entity/Q29551744,Sam Segal
http://www.wikidata.org/entity/Q29554179,Frits van Kretschmar
http://www.wikidata.org/entity/Q29557217,Hermann Gombert
http://www.wikidata.org/entity/Q29558851,Paul de Lapparent
http://www.wikidata.org/entity/Q29578730,Walter Vitzthum
http://www.wikidata.org/entity/Q29585586,Q29585586
http://www.wikidata.org/entity/Q29604884,Torgil Magnuson
http://www.wikidata.org/entity/Q29613545,Q29613545
http://www.wikidata.org/entity/Q29635372,Rolf Linnenkamp
http://www.wikidata.org/entity/Q29635973,Simone Facchinetti
http://www.wikidata.org/entity/Q29786100,Q29786100
http://www.wikidata.org/entity/Q29820114,Eberhard König
http://www.wikidata.org/entity/Q29835940,Arturo Zaragozá Catalán
http://www.wikidata.org/entity/Q29841722,Jan Van der Stock
http://www.wikidata.org/entity/Q29856272,Hermann von Trenkwald
http://www.wikidata.org/entity/Q29862605,Jean-Jacques Rioult
http://www.wikidata.org/entity/Q29865507,Q29865507
http://www.wikidata.org/entity/Q29888912,John Jonas Gruen
http://www.wikidata.org/entity/Q29896507,Noël Thiollier
http://www.wikidata.org/entity/Q29914399,Q29914399
http://www.wikidata.org/entity/Q29994231,Q29994231
http://www.wikidata.org/entity/Q30001853,Georg Lill
http://www.wikidata.org/entity/Q30015158,Günter Hepe
http://www.wikidata.org/entity/Q30038217,Q30038217
http://www.wikidata.org/entity/Q30069542,Q30069542
http://www.wikidata.org/entity/Q30076338,Franco Russoli
http://www.wikidata.org/entity/Q30093486,Wilhelm Rüdiger
http://www.wikidata.org/entity/Q30100645,Hans-Olof Boström
http://www.wikidata.org/entity/Q30140965,Q30140965
http://www.wikidata.org/entity/Q30152355,Q30152355
http://www.wikidata.org/entity/Q30164274,Q30164274
http://www.wikidata.org/entity/Q30175642,Q30175642
http://www.wikidata.org/entity/Q30179817,Q30179817
http://www.wikidata.org/entity/Q30222848,Q30222848
http://www.wikidata.org/entity/Q30224212,Q30224212
http://www.wikidata.org/entity/Q30232028,Q30232028
http://www.wikidata.org/entity/Q30251698,Jan Jacob de Gelder
http://www.wikidata.org/entity/Q30275392,Q30275392
http://www.wikidata.org/entity/Q30278347,Q30278347
http://www.wikidata.org/entity/Q30303905,John M. Jacobus Jr.
http://www.wikidata.org/entity/Q30305449,Q30305449
http://www.wikidata.org/entity/Q30312862,David Ekserdjian
http://www.wikidata.org/entity/Q30316815,Q30316815
http://www.wikidata.org/entity/Q30321658,Markus Ritter
http://www.wikidata.org/entity/Q30323924,Q30323924
http://www.wikidata.org/entity/Q30340416,Q30340416
http://www.wikidata.org/entity/Q30342664,Q30342664
http://www.wikidata.org/entity/Q30345168,Q30345168
http://www.wikidata.org/entity/Q30503144,Q30503144
http://www.wikidata.org/entity/Q30526996,Q30526996
http://www.wikidata.org/entity/Q30604269,Q30604269
http://www.wikidata.org/entity/Q30607435,Q30607435
http://www.wikidata.org/entity/Q30607646,Q30607646
http://www.wikidata.org/entity/Q30608806,Q30608806
http://www.wikidata.org/entity/Q30611542,Q30611542
http://www.wikidata.org/entity/Q30694163,Q30694163
http://www.wikidata.org/entity/Q30717063,Q30717063
http://www.wikidata.org/entity/Q18935207,Thomas F. Mathews
http://www.wikidata.org/entity/Q18935219,Walter L. Strauss
http://www.wikidata.org/entity/Q18935222,Werner Cohn
http://www.wikidata.org/entity/Q18935228,Q18935228
http://www.wikidata.org/entity/Q18935230,William Lloyd MacDonald
http://www.wikidata.org/entity/Q18937384,Arthur Fairbanks
http://www.wikidata.org/entity/Q18949936,Q18949936
http://www.wikidata.org/entity/Q18954550,Q18954550
http://www.wikidata.org/entity/Q18968254,Walter Liedtke
http://www.wikidata.org/entity/Q18977617,Q18977617
http://www.wikidata.org/entity/Q18986488,Max Georg Zimmermann
http://www.wikidata.org/entity/Q19038293,Brian Edmund Reade
http://www.wikidata.org/entity/Q19126007,Alfons Diener-Schönberg
http://www.wikidata.org/entity/Q19126048,Alfred Schröder
http://www.wikidata.org/entity/Q19145286,Carl Brun
http://www.wikidata.org/entity/Q19145303,Q19145303
http://www.wikidata.org/entity/Q19187902,Eckart von Sydow
http://www.wikidata.org/entity/Q19197451,Q19197451
http://www.wikidata.org/entity/Q19199053,Q19199053
http://www.wikidata.org/entity/Q19206477,Q19206477
http://www.wikidata.org/entity/Q19210191,Q19210191
http://www.wikidata.org/entity/Q19210669,Heinrich Pallmann
http://www.wikidata.org/entity/Q19214404,Joseph August Beringer
http://www.wikidata.org/entity/Q19217977,Q19217977
http://www.wikidata.org/entity/Q19219215,Max Wingenroth
http://www.wikidata.org/entity/Q19223301,Paul Buberl
http://www.wikidata.org/entity/Q19236821,Q19236821
http://www.wikidata.org/entity/Q19256704,Antonio García Llansó
http://www.wikidata.org/entity/Q19256785,Josep Gudiol i Cunill
http://www.wikidata.org/entity/Q19258964,Alfred Werner
http://www.wikidata.org/entity/Q19259795,August Feigel
http://www.wikidata.org/entity/Q19267032,Q19267032
http://www.wikidata.org/entity/Q19268164,Q19268164
http://www.wikidata.org/entity/Q19268727,Q19268727
http://www.wikidata.org/entity/Q19270039,Q19270039
http://www.wikidata.org/entity/Q19273438,Q19273438
http://www.wikidata.org/entity/Q19275060,Bernhard Heitmann
http://www.wikidata.org/entity/Q19275633,Boris Friedewald
http://www.wikidata.org/entity/Q19276747,Wayne G. Sayles
http://www.wikidata.org/entity/Q19277130,Carl Kraus
http://www.wikidata.org/entity/Q19277169,Carlton Lake
http://www.wikidata.org/entity/Q19277783,Q19277783
http://www.wikidata.org/entity/Q19278282,Q19278282
http://www.wikidata.org/entity/Q19278293,Dietrich Ellger
http://www.wikidata.org/entity/Q19278741,Eberhard Grunsky
http://www.wikidata.org/entity/Q19278818,Eduard Hüttinger
http://www.wikidata.org/entity/Q19279940,Friedrich Back
http://www.wikidata.org/entity/Q19279960,Q19279960
http://www.wikidata.org/entity/Q19282175,Q19282175
http://www.wikidata.org/entity/Q19283823,Georg Troescher
http://www.wikidata.org/entity/Q19285841,Hugo Schnell
http://www.wikidata.org/entity/Q19286605,Jens Kassner
http://www.wikidata.org/entity/Q19287109,Josef Zykan
http://www.wikidata.org/entity/Q19287197,Juerg Albrecht
http://www.wikidata.org/entity/Q19287251,Julius Rodenberg
http://www.wikidata.org/entity/Q19288764,Joan Garriga i Manich
http://www.wikidata.org/entity/Q19289600,Q19289600
http://www.wikidata.org/entity/Q19290694,Q19290694
http://www.wikidata.org/entity/Q19290900,Francesc Miralpeix Vilamala
http://www.wikidata.org/entity/Q19291185,Q19291185
http://www.wikidata.org/entity/Q19296294,Michael Brix
http://www.wikidata.org/entity/Q19297359,Q19297359
http://www.wikidata.org/entity/Q19297368,Norbert Weber
http://www.wikidata.org/entity/Q19299667,Q19299667
http://www.wikidata.org/entity/Q19299913,Q19299913
http://www.wikidata.org/entity/Q19300684,Q19300684
http://www.wikidata.org/entity/Q19301391,Christian Beutler
http://www.wikidata.org/entity/Q19301518,Géza de Fràncovich
http://www.wikidata.org/entity/Q19310855,Victor Dirksen
http://www.wikidata.org/entity/Q19311787,Winfried Töpler
http://www.wikidata.org/entity/Q19311854,Wolfgang Beeh
http://www.wikidata.org/entity/Q19325012,Q19325012
http://www.wikidata.org/entity/Q19325749,Q19325749
http://www.wikidata.org/entity/Q19346243,Paul Ganz
http://www.wikidata.org/entity/Q19357491,Francesco Scannelli
http://www.wikidata.org/entity/Q19357545,Gino Fogolari
http://www.wikidata.org/entity/Q19357614,Howard Burns
http://www.wikidata.org/entity/Q19357870,Nello Ponente
http://www.wikidata.org/entity/Q19358035,René Jullian
http://www.wikidata.org/entity/Q19364310,Hans Wolfgang Singer
http://www.wikidata.org/entity/Q19368374,Coert Ebbinge Wubben
http://www.wikidata.org/entity/Q19379150,Q19379150
http://www.wikidata.org/entity/Q19382998,Nils Ohlsen
http://www.wikidata.org/entity/Q19408788,Jozef Muls
http://www.wikidata.org/entity/Q19502050,Björn Christian Ewald
http://www.wikidata.org/entity/Q19502504,Hans Reuther
http://www.wikidata.org/entity/Q19513357,Lambert Wiesing
http://www.wikidata.org/entity/Q19513682,Rolf Legler
http://www.wikidata.org/entity/Q19513751,Stephan Schwingeler
http://www.wikidata.org/entity/Q19517626,John Montgomery
http://www.wikidata.org/entity/Q19560843,Q19560843
http://www.wikidata.org/entity/Q19599498,Martin Urban
http://www.wikidata.org/entity/Q19602328,Q19602328
http://www.wikidata.org/entity/Q19602537,Q19602537
http://www.wikidata.org/entity/Q19602816,Q19602816
http://www.wikidata.org/entity/Q19606664,Émile Bayard
http://www.wikidata.org/entity/Q19606899,Laurent Busine
http://www.wikidata.org/entity/Q19615828,Gabriele Finaldi
http://www.wikidata.org/entity/Q19617202,Johan Philip van der Kellen
http://www.wikidata.org/entity/Q19630761,Raimond van Marle
http://www.wikidata.org/entity/Q16105301,William W. Clark
http://www.wikidata.org/entity/Q16106002,Patrick McCaughey
http://www.wikidata.org/entity/Q16106998,omodele jegede
http://www.wikidata.org/entity/Q16111815,Vladimir Marković
http://www.wikidata.org/entity/Q16114984,Q16114984
http://www.wikidata.org/entity/Q16115848,Mladen Grčević
http://www.wikidata.org/entity/Q16117110,Q16117110
http://www.wikidata.org/entity/Q16120264,Christian Bonnefoi
http://www.wikidata.org/entity/Q16121198,Marvin Heiferman
http://www.wikidata.org/entity/Q16149336,Thomas W. Lentz
http://www.wikidata.org/entity/Q16149699,Alan W. Moore
http://www.wikidata.org/entity/Q16163468,H. Parrott Bacot
http://www.wikidata.org/entity/Q16167772,Halfdan Arneberg
http://www.wikidata.org/entity/Q16174927,Martin Biehl
http://www.wikidata.org/entity/Q16174932,Ferran Barenblit
http://www.wikidata.org/entity/Q16177704,Q16177704
http://www.wikidata.org/entity/Q16178357,Q16178357
http://www.wikidata.org/entity/Q16180766,Q16180766
http://www.wikidata.org/entity/Q16184361,Carl Nordenfalk
http://www.wikidata.org/entity/Q16184875,Eduard Carbonell i Esteller
http://www.wikidata.org/entity/Q16185070,Q16185070
http://www.wikidata.org/entity/Q16185369,Lalit Gupta
http://www.wikidata.org/entity/Q16185655,Malcolm Warner
http://www.wikidata.org/entity/Q16193735,Jonathan Marsden
http://www.wikidata.org/entity/Q16193749,Kobena Mercer
http://www.wikidata.org/entity/Q16194843,Q16194843
http://www.wikidata.org/entity/Q16195696,Kevin Moore
http://www.wikidata.org/entity/Q16201163,T. J. Demos
http://www.wikidata.org/entity/Q16207523,Ernst Vegelin
http://www.wikidata.org/entity/Q16210159,Ingo Hessel
http://www.wikidata.org/entity/Q16214296,Paul Mantz
http://www.wikidata.org/entity/Q16216867,Raymond Fournier-Sarlovèze
http://www.wikidata.org/entity/Q16218195,Manfred F. Fischer
http://www.wikidata.org/entity/Q16218286,Martin Steinmann
http://www.wikidata.org/entity/Q16218874,Paul-Jean-Marie Lafond
http://www.wikidata.org/entity/Q16220779,Otto Fischer
http://www.wikidata.org/entity/Q16224169,Mehmet Aga-Oglu
http://www.wikidata.org/entity/Q16240515,Isidoro Bosarte
http://www.wikidata.org/entity/Q16255934,David Storm Rice
http://www.wikidata.org/entity/Q16262859,Jura Brüschweiler
http://www.wikidata.org/entity/Q16264328,Q16264328
http://www.wikidata.org/entity/Q16264877,Q16264877
http://www.wikidata.org/entity/Q16267408,Christian Limousin
http://www.wikidata.org/entity/Q16268417,Cesare Gnudi
http://www.wikidata.org/entity/Q16271456,Augusto Calabi
http://www.wikidata.org/entity/Q16271513,Luigi Dami
http://www.wikidata.org/entity/Q16273412,Q16273412
http://www.wikidata.org/entity/Q16292915,Robert Reisner
http://www.wikidata.org/entity/Q16299340,Q16299340
http://www.wikidata.org/entity/Q16299802,Grant Kester
http://www.wikidata.org/entity/Q16318723,Carl-Wolfgang Schümann
http://www.wikidata.org/entity/Q16319389,Hans Rosenhagen
http://www.wikidata.org/entity/Q16320325,Matthias Bruhn
http://www.wikidata.org/entity/Q16320842,Siegfried Pückler-Limpurg
http://www.wikidata.org/entity/Q16323897,Q16323897
http://www.wikidata.org/entity/Q16326195,Guillermo Tovar de Teresa
http://www.wikidata.org/entity/Q16332891,Georgios Soteriou
http://www.wikidata.org/entity/Q16334982,Danuta Wróblewska
http://www.wikidata.org/entity/Q16336000,Q16336000
http://www.wikidata.org/entity/Q16365235,Q16365235
http://www.wikidata.org/entity/Q16365503,Q16365503
http://www.wikidata.org/entity/Q16370667,Q16370667
http://www.wikidata.org/entity/Q16374077,Q16374077
http://www.wikidata.org/entity/Q16375105,Q16375105
http://www.wikidata.org/entity/Q16377182,Q16377182
http://www.wikidata.org/entity/Q16378031,Q16378031
http://www.wikidata.org/entity/Q16382732,Q16382732
http://www.wikidata.org/entity/Q16388318,Q16388318
http://www.wikidata.org/entity/Q16398306,Q16398306
http://www.wikidata.org/entity/Q16398471,Q16398471
http://www.wikidata.org/entity/Q16398485,Q16398485
http://www.wikidata.org/entity/Q16398877,Q16398877
http://www.wikidata.org/entity/Q16403825,Kaur Alttoa
http://www.wikidata.org/entity/Q16404962,Eerik Põld
http://www.wikidata.org/entity/Q16405989,Q16405989
http://www.wikidata.org/entity/Q16405999,Q16405999
http://www.wikidata.org/entity/Q16406571,Q16406571
http://www.wikidata.org/entity/Q16407754,Eero Kangor
http://www.wikidata.org/entity/Q16408051,Q16408051
http://www.wikidata.org/entity/Q16439873,Q16439873
http://www.wikidata.org/entity/Q16439878,Joseph-Émile Muller
http://www.wikidata.org/entity/Q16442054,Q16442054
http://www.wikidata.org/entity/Q16455881,Q16455881
http://www.wikidata.org/entity/Q16458472,Q16458472
http://www.wikidata.org/entity/Q16459919,Q16459919
http://www.wikidata.org/entity/Q16471466,Q16471466
http://www.wikidata.org/entity/Q16472572,Q16472572
http://www.wikidata.org/entity/Q16473798,Tadas Adomonis
http://www.wikidata.org/entity/Q16477094,Q16477094
http://www.wikidata.org/entity/Q16487872,Cesare Alpini
http://www.wikidata.org/entity/Q16499784,Jonathan Lopez
http://www.wikidata.org/entity/Q16508858,Olivier Berggruen
http://www.wikidata.org/entity/Q16509045,Edmund Hildebrandt
http://www.wikidata.org/entity/Q16513985,Q16513985
http://www.wikidata.org/entity/Q16515509,Q16515509
http://www.wikidata.org/entity/Q16518842,Q16518842
http://www.wikidata.org/entity/Q16519247,Q16519247
http://www.wikidata.org/entity/Q16520394,Herczegh Zsigmond
