woman,womanLabel
http://www.wikidata.org/entity/Q19964825,Ingrid Szeiklies-Weber
http://www.wikidata.org/entity/Q19964892,Gisela Vetter-Liebenow
http://www.wikidata.org/entity/Q19965502,Magdalene Rudolph
http://www.wikidata.org/entity/Q19971798,Q19971798
http://www.wikidata.org/entity/Q19976242,Q19976242
http://www.wikidata.org/entity/Q19997479,Q19997479
http://www.wikidata.org/entity/Q19997481,Q19997481
http://www.wikidata.org/entity/Q19997482,Beatrice Gilman Proske
http://www.wikidata.org/entity/Q19997495,Dorothy Eugenia Miner
http://www.wikidata.org/entity/Q19997500,Edith Hoffmann
http://www.wikidata.org/entity/Q19997504,Eleanor Sayre
http://www.wikidata.org/entity/Q19997511,Evelyn Sandberg Vavalà
http://www.wikidata.org/entity/Q19997537,Q19997537
http://www.wikidata.org/entity/Q19997559,Lucy Freeman Sandler
http://www.wikidata.org/entity/Q19997564,Marilyn Aronberg Lavin
http://www.wikidata.org/entity/Q20011415,Q20011415
http://www.wikidata.org/entity/Q20018797,Q20018797
http://www.wikidata.org/entity/Q20026736,Q20026736
http://www.wikidata.org/entity/Q20054068,Jan Marsh
http://www.wikidata.org/entity/Q20054079,Q20054079
http://www.wikidata.org/entity/Q20066568,Q20066568
http://www.wikidata.org/entity/Q20069288,Q20069288
http://www.wikidata.org/entity/Q20069846,Q20069846
http://www.wikidata.org/entity/Q20089496,Clotilde Brière-Misme
http://www.wikidata.org/entity/Q56000092,Suzanne Paquet
http://www.wikidata.org/entity/Q56000232,Annemarie Weyl Carr
http://www.wikidata.org/entity/Q56036611,Kinga Blaschke
http://www.wikidata.org/entity/Q56057055,Zsuzsanna Gulácsi
http://www.wikidata.org/entity/Q56064868,Q56064868
http://www.wikidata.org/entity/Q56073196,Vera-Maria Ruthenberg
http://www.wikidata.org/entity/Q56112235,Q56112235
http://www.wikidata.org/entity/Q56152192,Q56152192
http://www.wikidata.org/entity/Q56165228,Margarit Ter-Simonyan
http://www.wikidata.org/entity/Q56188996,Q56188996
http://www.wikidata.org/entity/Q56191864,Jane Geddes
http://www.wikidata.org/entity/Q56231312,Q56231312
http://www.wikidata.org/entity/Q56255670,Q56255670
http://www.wikidata.org/entity/Q56256115,Q56256115
http://www.wikidata.org/entity/Q56256296,Anna Duque y González de Durana
http://www.wikidata.org/entity/Q56277858,Francesca Cappelletti
http://www.wikidata.org/entity/Q56282814,Q56282814
http://www.wikidata.org/entity/Q56305697,Q56305697
http://www.wikidata.org/entity/Q56347141,Q56347141
http://www.wikidata.org/entity/Q56371414,Q56371414
http://www.wikidata.org/entity/Q56393772,Q56393772
http://www.wikidata.org/entity/Q56408955,Q56408955
http://www.wikidata.org/entity/Q56425309,Q56425309
http://www.wikidata.org/entity/Q56459134,Q56459134
http://www.wikidata.org/entity/Q56556995,Q56556995
http://www.wikidata.org/entity/Q56562013,Q56562013
http://www.wikidata.org/entity/Q56565914,Q56565914
http://www.wikidata.org/entity/Q56604293,Madeleine Schuppli
http://www.wikidata.org/entity/Q56612997,Jeanne Courcelle
http://www.wikidata.org/entity/Q56633935,Q56633935
http://www.wikidata.org/entity/Q56634498,Vincenza Lucherini
http://www.wikidata.org/entity/Q56644701,Q56644701
http://www.wikidata.org/entity/Q56650912,Sandra Fauconnier
http://www.wikidata.org/entity/Q56669245,Flavia Frigeri
http://www.wikidata.org/entity/Q56678510,Q56678510
http://www.wikidata.org/entity/Q56682481,Noemi Gabrielli
http://www.wikidata.org/entity/Q56682601,Lidia Bianchi
http://www.wikidata.org/entity/Q56682847,Ilaria Toesca
http://www.wikidata.org/entity/Q56691875,Q56691875
http://www.wikidata.org/entity/Q56697514,Q56697514
http://www.wikidata.org/entity/Q56697515,Q56697515
http://www.wikidata.org/entity/Q56697524,Q56697524
http://www.wikidata.org/entity/Q56697540,Charlotte Guichard
http://www.wikidata.org/entity/Q56737227,Q56737227
http://www.wikidata.org/entity/Q56739191,Helen C. Evans
http://www.wikidata.org/entity/Q56761320,Q56761320
http://www.wikidata.org/entity/Q56761322,Q56761322
http://www.wikidata.org/entity/Q56849910,Q56849910
http://www.wikidata.org/entity/Q56870442,Dagmar Doubková
http://www.wikidata.org/entity/Q57062789,Pat Kirkham
http://www.wikidata.org/entity/Q57083206,Q57083206
http://www.wikidata.org/entity/Q57219772,Q57219772
http://www.wikidata.org/entity/Q57315768,Q57315768
http://www.wikidata.org/entity/Q57358182,Q57358182
http://www.wikidata.org/entity/Q57414702,Q57414702
http://www.wikidata.org/entity/Q57414728,Q57414728
http://www.wikidata.org/entity/Q57415355,Q57415355
http://www.wikidata.org/entity/Q57575090,Q57575090
http://www.wikidata.org/entity/Q57580612,Q57580612
http://www.wikidata.org/entity/Q57585080,Q57585080
http://www.wikidata.org/entity/Q57586203,Q57586203
http://www.wikidata.org/entity/Q57611073,Q57611073
http://www.wikidata.org/entity/Q57700812,Q57700812
http://www.wikidata.org/entity/Q57741682,Juliane von Herz
http://www.wikidata.org/entity/Q57748691,Q57748691
http://www.wikidata.org/entity/Q57767885,Sheng-Ching Chang
http://www.wikidata.org/entity/Q58173137,Q58173137
http://www.wikidata.org/entity/Q58175161,Laura Polo D'Ambrosio
http://www.wikidata.org/entity/Q58193440,Luisella Ottolenghi Mortara
http://www.wikidata.org/entity/Q58219188,Christina Riggs
http://www.wikidata.org/entity/Q58226442,Q58226442
http://www.wikidata.org/entity/Q58281617,Q58281617
http://www.wikidata.org/entity/Q58332039,Q58332039
http://www.wikidata.org/entity/Q58369809,Dagmar Hirschfelder
http://www.wikidata.org/entity/Q58370106,Q58370106
http://www.wikidata.org/entity/Q58370927,Q58370927
http://www.wikidata.org/entity/Q58443196,Q58443196
http://www.wikidata.org/entity/Q58485475,Q58485475
http://www.wikidata.org/entity/Q58486961,Q58486961
http://www.wikidata.org/entity/Q58497920,Clara Engelen
http://www.wikidata.org/entity/Q58586879,Laurie B. Harwood
http://www.wikidata.org/entity/Q58637539,Q58637539
http://www.wikidata.org/entity/Q58802941,Q58802941
http://www.wikidata.org/entity/Q58808402,Q58808402
http://www.wikidata.org/entity/Q58813691,Alla Aleksandrovna Rusakova
http://www.wikidata.org/entity/Q58888390,Carolina Ceca
http://www.wikidata.org/entity/Q58908070,Doris Fässler
http://www.wikidata.org/entity/Q58977594,Q58977594
http://www.wikidata.org/entity/Q59095636,Nina Lübbren
http://www.wikidata.org/entity/Q59099699,Q59099699
http://www.wikidata.org/entity/Q59111810,Christine Kamm-Kyburz
http://www.wikidata.org/entity/Q59146787,Brigitte Moser
http://www.wikidata.org/entity/Q59147230,Q59147230
http://www.wikidata.org/entity/Q59245713,Q59245713
http://www.wikidata.org/entity/Q59247412,Beate Engel
http://www.wikidata.org/entity/Q59422313,Anni Paul-Pescatore
http://www.wikidata.org/entity/Q59524807,Hannelore Sachs
http://www.wikidata.org/entity/Q59525830,Rotraud Bauer
http://www.wikidata.org/entity/Q59526687,Friederike Klauner
http://www.wikidata.org/entity/Q59526746,Roseline Bacou
http://www.wikidata.org/entity/Q22114994,Q22114994
http://www.wikidata.org/entity/Q22133072,Q22133072
http://www.wikidata.org/entity/Q22133611,Q22133611
http://www.wikidata.org/entity/Q22212831,Sabine Frommel
http://www.wikidata.org/entity/Q22226592,Barbara Vanderlinden
http://www.wikidata.org/entity/Q22235874,Anny De Decker
http://www.wikidata.org/entity/Q22277569,Sylvie Deswarte-Rosa
http://www.wikidata.org/entity/Q22279081,Maryan Ainsworth
http://www.wikidata.org/entity/Q22338516,Q22338516
http://www.wikidata.org/entity/Q22486292,Sabine Schaschl
http://www.wikidata.org/entity/Q22670499,Judith Bookbinder
http://www.wikidata.org/entity/Q22670688,Kim Sichel
http://www.wikidata.org/entity/Q22672241,Bettina Baumgärtel
http://www.wikidata.org/entity/Q22674461,Marianne Prause
http://www.wikidata.org/entity/Q22690103,Q22690103
http://www.wikidata.org/entity/Q22917342,Q22917342
http://www.wikidata.org/entity/Q22957856,Q22957856
http://www.wikidata.org/entity/Q22991137,Q22991137
http://www.wikidata.org/entity/Q22999965,Barbara Neubauer
http://www.wikidata.org/entity/Q23009334,Beate Reese
http://www.wikidata.org/entity/Q23009455,Jazmín Beirak
http://www.wikidata.org/entity/Q23012002,Q23012002
http://www.wikidata.org/entity/Q23014076,María Elena Gómez Moreno
http://www.wikidata.org/entity/Q23014998,Q23014998
http://www.wikidata.org/entity/Q23016623,Rhea Anastas
http://www.wikidata.org/entity/Q23022033,Q23022033
http://www.wikidata.org/entity/Q23039501,Q23039501
http://www.wikidata.org/entity/Q23039526,Q23039526
http://www.wikidata.org/entity/Q23039533,Q23039533
http://www.wikidata.org/entity/Q23039544,Q23039544
http://www.wikidata.org/entity/Q23040502,Q23040502
http://www.wikidata.org/entity/Q23059265,Saskia Durian-Ress
http://www.wikidata.org/entity/Q23059296,Brigitte Rieger-Jähner
http://www.wikidata.org/entity/Q23059546,Sigrid Duchhardt-Bösken
http://www.wikidata.org/entity/Q23068174,Q23068174
http://www.wikidata.org/entity/Q23071167,Q23071167
http://www.wikidata.org/entity/Q23071198,Angela Rosenthal
http://www.wikidata.org/entity/Q23071672,Q23071672
http://www.wikidata.org/entity/Q23074155,Q23074155
http://www.wikidata.org/entity/Q23091413,Q23091413
http://www.wikidata.org/entity/Q23147463,Kaliopi Chamonikola
http://www.wikidata.org/entity/Q23296659,Q23296659
http://www.wikidata.org/entity/Q23303203,Jermayne MacAgy
http://www.wikidata.org/entity/Q23304227,Rocio de la Villa
http://www.wikidata.org/entity/Q23304455,Q23304455
http://www.wikidata.org/entity/Q23304457,Emilie Gordenker
http://www.wikidata.org/entity/Q23304807,Q23304807
http://www.wikidata.org/entity/Q23304813,Q23304813
http://www.wikidata.org/entity/Q23418888,Q23418888
http://www.wikidata.org/entity/Q23559987,Claudia Bertling Biaggini
http://www.wikidata.org/entity/Q23562217,Annegret Hoberg
http://www.wikidata.org/entity/Q23564331,Dorit Litt
http://www.wikidata.org/entity/Q23568340,Q23568340
http://www.wikidata.org/entity/Q23637023,Q23637023
http://www.wikidata.org/entity/Q23656116,Q23656116
http://www.wikidata.org/entity/Q23659078,Q23659078
http://www.wikidata.org/entity/Q23662610,Bahia Shehab
http://www.wikidata.org/entity/Q23681376,Q23681376
http://www.wikidata.org/entity/Q23696517,Dorothea Strauss
http://www.wikidata.org/entity/Q23698031,Q23698031
http://www.wikidata.org/entity/Q23765425,Leila Krogh
http://www.wikidata.org/entity/Q23765718,Q23765718
http://www.wikidata.org/entity/Q23766300,Q23766300
http://www.wikidata.org/entity/Q23769858,Q23769858
http://www.wikidata.org/entity/Q23770148,Q23770148
http://www.wikidata.org/entity/Q23770161,Q23770161
http://www.wikidata.org/entity/Q23771291,Q23771291
http://www.wikidata.org/entity/Q23772468,Q23772468
http://www.wikidata.org/entity/Q23776021,Q23776021
http://www.wikidata.org/entity/Q23807440,Karen Cordero Reiman
http://www.wikidata.org/entity/Q23925554,Meike Hopp
http://www.wikidata.org/entity/Q23930910,Tanya Barson
http://www.wikidata.org/entity/Q23942833,Q23942833
http://www.wikidata.org/entity/Q23945389,Q23945389
http://www.wikidata.org/entity/Q24007519,Martha Tedeschi
http://www.wikidata.org/entity/Q24010707,Q24010707
http://www.wikidata.org/entity/Q24010750,Q24010750
http://www.wikidata.org/entity/Q24042296,María de los Santos García Felguera
http://www.wikidata.org/entity/Q24042330,Q24042330
http://www.wikidata.org/entity/Q24042432,Carmen Rodríguez Pedret
http://www.wikidata.org/entity/Q24048881,Q24048881
http://www.wikidata.org/entity/Q24050936,Anne-Marie de Brem
http://www.wikidata.org/entity/Q24051515,Bettina Rossbacher
http://www.wikidata.org/entity/Q24053469,Q24053469
http://www.wikidata.org/entity/Q24055321,Q24055321
http://www.wikidata.org/entity/Q24073868,Q24073868
http://www.wikidata.org/entity/Q24188437,Barbara Baert
http://www.wikidata.org/entity/Q24197799,Judikje Kiers
http://www.wikidata.org/entity/Q24238277,Q24238277
http://www.wikidata.org/entity/Q24239723,Luciana Giuntoli Gentilini
http://www.wikidata.org/entity/Q24263558,Q24263558
http://www.wikidata.org/entity/Q24264148,Q24264148
http://www.wikidata.org/entity/Q24284452,Q24284452
http://www.wikidata.org/entity/Q24284603,Dora Vallier
http://www.wikidata.org/entity/Q24286906,Q24286906
http://www.wikidata.org/entity/Q24288034,Q24288034
http://www.wikidata.org/entity/Q24288039,Q24288039
http://www.wikidata.org/entity/Q24298590,Gerardina Tjaberta van Ysselsteyn
http://www.wikidata.org/entity/Q24332457,Helmi Gasser
http://www.wikidata.org/entity/Q24348027,Núria de Dalmases i Balañà
http://www.wikidata.org/entity/Q29892410,Q29892410
http://www.wikidata.org/entity/Q29914068,Q29914068
http://www.wikidata.org/entity/Q29955898,Costanza Segre Montel
http://www.wikidata.org/entity/Q29959049,Gloria Bosch Mir
http://www.wikidata.org/entity/Q29960012,Q29960012
http://www.wikidata.org/entity/Q29964405,Ingrid Pfeiffer
http://www.wikidata.org/entity/Q29969190,Véronique Meyer
http://www.wikidata.org/entity/Q30005281,Q30005281
http://www.wikidata.org/entity/Q30007219,Amy Dempsey
http://www.wikidata.org/entity/Q30015895,Q30015895
http://www.wikidata.org/entity/Q30018390,Q30018390
http://www.wikidata.org/entity/Q30034337,Q30034337
http://www.wikidata.org/entity/Q30034958,Annelie Pohlen
http://www.wikidata.org/entity/Q30068184,Q30068184
http://www.wikidata.org/entity/Q30069544,Q30069544
http://www.wikidata.org/entity/Q30069628,Q30069628
http://www.wikidata.org/entity/Q30080389,Judit Subirachs
http://www.wikidata.org/entity/Q30090133,Esmée Quodbach
http://www.wikidata.org/entity/Q30122154,Hilary Robinson
http://www.wikidata.org/entity/Q30123030,Sandra S. Phillips
http://www.wikidata.org/entity/Q30126630,Caroline van Eck
http://www.wikidata.org/entity/Q30130507,Q30130507
http://www.wikidata.org/entity/Q30147636,Adalgisa Lugli
http://www.wikidata.org/entity/Q30175212,Sheena Wagstaffe
http://www.wikidata.org/entity/Q30203981,Judith van Gent
http://www.wikidata.org/entity/Q30275108,Q30275108
http://www.wikidata.org/entity/Q30276585,Elisabeth Nüdling
http://www.wikidata.org/entity/Q30300371,Q30300371
http://www.wikidata.org/entity/Q30303451,Irma Noseda
http://www.wikidata.org/entity/Q30304530,Q30304530
http://www.wikidata.org/entity/Q30310838,Cläre Schubert-Feder
http://www.wikidata.org/entity/Q30341982,Q30341982
http://www.wikidata.org/entity/Q30342063,Q30342063
http://www.wikidata.org/entity/Q30956558,Q30956558
http://www.wikidata.org/entity/Q30959181,Q30959181
http://www.wikidata.org/entity/Q30960798,Q30960798
http://www.wikidata.org/entity/Q31102569,Q31102569
http://www.wikidata.org/entity/Q31189938,Gülru Necipoğlu
http://www.wikidata.org/entity/Q31191894,Q31191894
http://www.wikidata.org/entity/Q31198561,Q31198561
http://www.wikidata.org/entity/Q31198934,Q31198934
http://www.wikidata.org/entity/Q31199842,Q31199842
http://www.wikidata.org/entity/Q31276321,Q31276321
http://www.wikidata.org/entity/Q31664069,Q31664069
http://www.wikidata.org/entity/Q31724045,Q31724045
http://www.wikidata.org/entity/Q32610685,Theresia Margaretha Duyvené de Wit-Klinkhamer
http://www.wikidata.org/entity/Q32904734,Laure Mendousse
http://www.wikidata.org/entity/Q32999051,Deborah Janet Howard
http://www.wikidata.org/entity/Q33041327,Q33041327
http://www.wikidata.org/entity/Q33083371,Caterina Marcenaro
http://www.wikidata.org/entity/Q33092881,Clara Roca
http://www.wikidata.org/entity/Q33092935,Q33092935
http://www.wikidata.org/entity/Q33100673,Q33100673
http://www.wikidata.org/entity/Q33104713,Florence Gétreau
http://www.wikidata.org/entity/Q33111837,Marie-Laure de Cazotte
http://www.wikidata.org/entity/Q33134146,Jutta Moster-Hoos
http://www.wikidata.org/entity/Q33142863,Danièle Giraudy
http://www.wikidata.org/entity/Q33151209,Sylvie Patin
http://www.wikidata.org/entity/Q33180413,Colette Di Matteo
http://www.wikidata.org/entity/Q33185891,Isabelle Balsamo
http://www.wikidata.org/entity/Q33219071,Solange Thierry-de Saint Rapt
http://www.wikidata.org/entity/Q33225524,Marie-Jeanne Dumont
http://www.wikidata.org/entity/Q33247795,Anette Brunner
http://www.wikidata.org/entity/Q33283278,Q33283278
http://www.wikidata.org/entity/Q33287748,Q33287748
http://www.wikidata.org/entity/Q33299894,Q33299894
http://www.wikidata.org/entity/Q33671810,Q33671810
http://www.wikidata.org/entity/Q34537533,Q34537533
http://www.wikidata.org/entity/Q34602523,Q34602523
http://www.wikidata.org/entity/Q34662604,Brigitte Lainé
http://www.wikidata.org/entity/Q36348414,Q36348414
http://www.wikidata.org/entity/Q36475414,Q36475414
http://www.wikidata.org/entity/Q36798457,Q36798457
http://www.wikidata.org/entity/Q36799284,Q36799284
http://www.wikidata.org/entity/Q37439018,Q37439018
http://www.wikidata.org/entity/Q38136180,Q38136180
http://www.wikidata.org/entity/Q38450786,Q38450786
http://www.wikidata.org/entity/Q39081291,Q39081291
http://www.wikidata.org/entity/Q39942698,Ann Dumas
http://www.wikidata.org/entity/Q40229612,Victoria Lorini
http://www.wikidata.org/entity/Q40351108,Q40351108
http://www.wikidata.org/entity/Q40419528,Julia Weber
http://www.wikidata.org/entity/Q40887221,Q40887221
http://www.wikidata.org/entity/Q41004710,Katja Terlau
http://www.wikidata.org/entity/Q41153508,Q41153508
http://www.wikidata.org/entity/Q41324557,Marie de Man
http://www.wikidata.org/entity/Q41408686,Q41408686
http://www.wikidata.org/entity/Q41442496,Q41442496
http://www.wikidata.org/entity/Q41453038,Catherine de Duve
http://www.wikidata.org/entity/Q41584759,Q41584759
http://www.wikidata.org/entity/Q41591357,Q41591357
http://www.wikidata.org/entity/Q41629446,Anna Spitzmüller
http://www.wikidata.org/entity/Q41655649,Dorothea Stern
http://www.wikidata.org/entity/Q41702196,Veronika Minder
http://www.wikidata.org/entity/Q41713165,Q41713165
http://www.wikidata.org/entity/Q41714710,Q41714710
http://www.wikidata.org/entity/Q41750448,Hanna Sygietyńska-Kwoczyńska
http://www.wikidata.org/entity/Q41767437,Q41767437
http://www.wikidata.org/entity/Q41806753,Isabelle Saint-Martin
http://www.wikidata.org/entity/Q42054846,Katja von der Bey
http://www.wikidata.org/entity/Q62225295,Q62225295
http://www.wikidata.org/entity/Q62272416,Arevik Tserunyan
http://www.wikidata.org/entity/Q62285512,Q62285512
http://www.wikidata.org/entity/Q62285532,Alice Winchester
http://www.wikidata.org/entity/Q62286411,Q62286411
http://www.wikidata.org/entity/Q62287173,Q62287173
http://www.wikidata.org/entity/Q62309307,Marianne Maaskant-Kleibrink
